time,speed,weight,status,him_level,moisture
1665.05,189,999,True,8.61,29.43
1665.1,198,999,True,8.61,29.43
1665.15,207,999,True,8.61,29.43
1665.2,216,999,True,8.61,29.43
1665.25,225,999,True,8.61,29.43
1665.3,234,999,True,8.61,29.43
1665.35,243,999,True,8.61,29.43
1665.4,252,999,True,8.61,29.43
1665.45,261,999,True,8.61,29.43
1665.5,270,999,True,8.61,29.43
1665.55,279,999,True,8.61,29.43
1665.6,288,999,True,8.61,29.43
1665.65,297,999,True,8.61,29.43
1665.7,306,999,True,8.61,29.43
1665.75,315,999,True,8.61,29.43
1665.8,324,999,True,8.61,29.43
1665.85,333,999,True,8.61,29.43
1665.9,342,999,True,8.61,29.44
1665.95,351,999,True,8.61,29.44
1666.0,360,999,True,8.61,29.44
1666.05,369,999,True,8.61,29.44
1666.1,378,999,True,8.61,29.44
1666.15,387,999,True,8.61,29.44
1666.2,396,999,True,8.61,29.44
1666.25,405,999,True,8.61,29.44
1666.3,414,999,True,8.61,29.44
1666.35,423,999,True,8.61,29.44
1666.4,432,999,True,8.61,29.44
1666.45,441,999,True,8.61,29.44
1666.5,450,999,True,8.61,29.44
1666.55,459,999,True,8.61,29.44
1666.6,468,999,True,8.61,29.44
1666.65,477,999,True,8.61,29.44
1666.7,486,999,True,8.61,29.44
1666.75,495,999,True,8.61,29.45
1666.8,504,999,True,8.61,29.45
1666.85,513,999,True,8.61,29.45
1666.9,522,999,True,8.61,29.45
1666.95,531,999,True,8.61,29.45
1667.0,540,999,True,8.61,29.45
1667.05,549,999,True,8.61,29.45
1667.1,558,999,True,8.61,29.45
1667.15,567,999,True,8.61,29.45
1667.2,576,999,True,8.61,29.45
1667.25,585,999,True,8.61,29.45
1667.3,594,999,True,8.61,29.45
1667.35,603,999,True,8.61,29.45
1667.4,612,999,True,8.61,29.45
1667.45,621,999,True,8.61,29.45
1667.5,630,999,True,8.61,29.45
1667.55,639,999,True,8.61,29.45
1667.6,648,999,True,8.61,29.46
1667.65,657,999,True,8.61,29.46
1667.7,666,999,True,8.61,29.46
1667.75,675,999,True,8.61,29.46
1667.8,684,999,True,8.61,29.46
1667.85,693,999,True,8.61,29.46
1667.9,702,999,True,8.61,29.46
1667.95,711,999,True,8.61,29.46
1668.0,0,1025,False,8.61,29.46
1668.05,0,1025,False,8.61,29.46
1668.1,0,1025,False,8.61,29.46
1668.15,0,1025,False,8.61,29.46
1668.2,0,1025,False,8.61,29.46
1668.25,0,1025,False,8.61,29.46
1668.3,0,1025,False,8.61,29.46
1668.35,0,1025,False,8.61,29.46
1668.4,0,1025,False,8.61,29.46
1668.45,0,1025,False,8.61,29.47
1668.5,0,1025,False,8.61,29.47
1668.55,0,1025,False,8.61,29.47
1668.6,0,1025,False,8.61,29.47
1668.65,0,1025,False,8.61,29.47
1668.7,0,1025,False,8.61,29.47
1668.75,0,1025,False,8.61,29.47
1668.8,0,1025,False,8.61,29.47
1668.85,0,1025,False,8.61,29.47
1668.9,0,1025,False,8.61,29.47
1668.95,0,1025,False,8.61,29.47
1669.0,0,1025,False,8.61,29.47
1669.05,0,1025,False,8.61,29.47
1669.1,0,1025,False,8.61,29.47
1669.15,0,1025,False,8.61,29.47
1669.2,0,1025,False,8.61,29.47
1669.25,0,1025,False,8.61,29.47
1669.3,0,1025,False,8.61,29.48
1669.35,0,1025,False,8.61,29.48
1669.4,0,1025,False,8.61,29.48
1669.45,0,1025,False,8.61,29.48
1669.5,0,1025,False,8.61,29.48
1669.55,0,1025,False,8.61,29.48
1669.6,0,1025,False,8.61,29.48
1669.65,0,1025,False,8.61,29.48
1669.7,0,1025,False,8.61,29.48
1669.75,0,1025,False,8.61,29.48
1669.8,0,1025,False,8.61,29.48
1669.85,0,1025,False,8.61,29.48
1669.9,0,1025,False,8.61,29.48
1669.95,0,1025,False,8.61,29.48
1670.0,0,1025,True,8.61,29.48
1670.05,9,1025,True,8.61,29.48
1670.1,18,1025,True,8.61,29.48
1670.15,27,1025,True,8.61,29.49
1670.2,36,1025,True,8.61,29.49
1670.25,45,1025,True,8.61,29.49
1670.3,54,1025,True,8.61,29.49
1670.35,63,1025,True,8.61,29.49
1670.4,72,1025,True,8.61,29.49
1670.45,81,1025,True,8.61,29.49
1670.5,90,1025,True,8.61,29.49
1670.55,99,1025,True,8.61,29.49
1670.6,108,1025,True,8.61,29.49
1670.65,117,1025,True,8.61,29.49
1670.7,126,1025,True,8.61,29.49
1670.75,135,1025,True,8.61,29.49
1670.8,144,1025,True,8.61,29.49
1670.85,153,1025,True,8.61,29.49
1670.9,162,1025,True,8.61,29.49
1670.95,171,1025,True,8.61,29.49
1671.0,180,1025,True,8.61,29.5
1671.05,189,1025,True,8.61,29.5
1671.1,198,1025,True,8.61,29.5
1671.15,207,1025,True,8.61,29.5
1671.2,216,1025,True,8.61,29.5
1671.25,225,1025,True,8.61,29.5
1671.3,234,1025,True,8.61,29.5
1671.35,243,1025,True,8.61,29.5
1671.4,252,1025,True,8.61,29.5
1671.45,261,1025,True,8.61,29.5
1671.5,270,1025,True,8.61,29.5
1671.55,279,1025,True,8.61,29.5
1671.6,288,1025,True,8.61,29.5
1671.65,297,1025,True,8.61,29.5
1671.7,306,1025,True,8.61,29.5
1671.75,315,1025,True,8.61,29.5
1671.8,324,1025,True,8.61,29.5
1671.85,333,1025,True,8.61,29.5
1671.9,342,1025,True,8.61,29.51
1671.95,351,1025,True,8.61,29.51
1672.0,360,1025,True,8.61,29.51
1672.05,369,1025,True,8.61,29.51
1672.1,378,1025,True,8.61,29.51
1672.15,387,1025,True,8.61,29.51
1672.2,396,1025,True,8.61,29.51
1672.25,405,1025,True,8.61,29.51
1672.3,414,1025,True,8.61,29.51
1672.35,423,1025,True,8.61,29.51
1672.4,432,1025,True,8.61,29.51
1672.45,441,1025,True,8.61,29.51
1672.5,450,1025,True,8.61,29.51
1672.55,459,1025,True,8.61,29.51
1672.6,468,1025,True,8.61,29.51
1672.65,477,1025,True,8.61,29.51
1672.7,486,1025,True,8.61,29.51
1672.75,495,1025,True,8.61,29.52
1672.8,504,1025,True,8.61,29.52
1672.85,513,1025,True,8.61,29.52
1672.9,522,1025,True,8.61,29.52
1672.95,531,1025,True,8.61,29.52
1673.0,540,1025,True,8.61,29.52
1673.05,549,1025,True,8.61,29.52
1673.1,558,1025,True,8.61,29.52
1673.15,567,1025,True,8.61,29.52
1673.2,576,1025,True,8.61,29.52
1673.25,585,1025,True,8.61,29.52
1673.3,594,1025,True,8.61,29.52
1673.35,603,1025,True,8.61,29.52
1673.4,612,1025,True,8.61,29.52
1673.45,621,1025,True,8.61,29.52
1673.5,630,1025,True,8.61,29.52
1673.55,639,1025,True,8.61,29.52
1673.6,648,1025,True,8.61,29.53
1673.65,657,1025,True,8.61,29.53
1673.7,666,1025,True,8.61,29.53
1673.75,675,1025,True,8.61,29.53
1673.8,684,1025,True,8.61,29.53
1673.85,693,1025,True,8.61,29.53
1673.9,702,1025,True,8.61,29.53
1673.95,711,1025,True,8.61,29.53
1674.0,0,968,False,8.61,29.53
1674.05,0,968,False,8.6,29.53
1674.1,0,968,False,8.6,29.53
1674.15,0,968,False,8.6,29.53
1674.2,0,968,False,8.6,29.53
1674.25,0,968,False,8.6,29.53
1674.3,0,968,False,8.6,29.53
1674.35,0,968,False,8.6,29.53
1674.4,0,968,False,8.6,29.53
1674.45,0,968,False,8.6,29.54
1674.5,0,968,False,8.6,29.54
1674.55,0,968,False,8.6,29.54
1674.6,0,968,False,8.6,29.54
1674.65,0,968,False,8.6,29.54
1674.7,0,968,False,8.6,29.54
1674.75,0,968,False,8.6,29.54
1674.8,0,968,False,8.6,29.54
1674.85,0,968,False,8.6,29.54
1674.9,0,968,False,8.6,29.54
1674.95,0,968,False,8.6,29.54
1675.0,0,968,False,8.6,29.54
1675.05,0,968,False,8.6,29.54
1675.1,0,968,False,8.6,29.54
1675.15,0,968,False,8.6,29.54
1675.2,0,968,False,8.6,29.54
1675.25,0,968,False,8.6,29.54
1675.3,0,968,False,8.6,29.55
1675.35,0,968,False,8.6,29.55
1675.4,0,968,False,8.6,29.55
1675.45,0,968,False,8.6,29.55
1675.5,0,968,False,8.6,29.55
1675.55,0,968,False,8.6,29.55
1675.6,0,968,False,8.6,29.55
1675.65,0,968,False,8.6,29.55
1675.7,0,968,False,8.6,29.55
1675.75,0,968,False,8.6,29.55
1675.8,0,968,False,8.6,29.55
1675.85,0,968,False,8.6,29.55
1675.9,0,968,False,8.6,29.55
1675.95,0,968,False,8.6,29.55
1676.0,0,968,True,8.6,29.55
1676.05,9,968,True,8.6,29.55
1676.1,18,968,True,8.6,29.55
1676.15,27,968,True,8.6,29.56
1676.2,36,968,True,8.6,29.56
1676.25,45,968,True,8.6,29.56
1676.3,54,968,True,8.6,29.56
1676.35,63,968,True,8.6,29.56
1676.4,72,968,True,8.6,29.56
1676.45,81,968,True,8.6,29.56
1676.5,90,968,True,8.6,29.56
1676.55,99,968,True,8.6,29.56
1676.6,108,968,True,8.6,29.56
1676.65,117,968,True,8.6,29.56
1676.7,126,968,True,8.6,29.56
1676.75,135,968,True,8.6,29.56
1676.8,144,968,True,8.6,29.56
1676.85,153,968,True,8.6,29.56
1676.9,162,968,True,8.6,29.56
1676.95,171,968,True,8.6,29.56
1677.0,180,968,True,8.6,29.57
1677.05,189,968,True,8.6,29.57
1677.1,198,968,True,8.6,29.57
1677.15,207,968,True,8.6,29.57
1677.2,216,968,True,8.6,29.57
1677.25,225,968,True,8.6,29.57
1677.3,234,968,True,8.6,29.57
1677.35,243,968,True,8.6,29.57
1677.4,252,968,True,8.6,29.57
1677.45,261,968,True,8.6,29.57
1677.5,270,968,True,8.6,29.57
1677.55,279,968,True,8.6,29.57
1677.6,288,968,True,8.6,29.57
1677.65,297,968,True,8.6,29.57
1677.7,306,968,True,8.6,29.57
1677.75,315,968,True,8.6,29.57
1677.8,324,968,True,8.6,29.57
1677.85,333,968,True,8.6,29.57
1677.9,342,968,True,8.6,29.58
1677.95,351,968,True,8.6,29.58
1678.0,360,968,True,8.6,29.58
1678.05,369,968,True,8.6,29.58
1678.1,378,968,True,8.6,29.58
1678.15,387,968,True,8.6,29.58
1678.2,396,968,True,8.6,29.58
1678.25,405,968,True,8.6,29.58
1678.3,414,968,True,8.6,29.58
1678.35,423,968,True,8.6,29.58
1678.4,432,968,True,8.6,29.58
1678.45,441,968,True,8.6,29.58
1678.5,450,968,True,8.6,29.58
1678.55,459,968,True,8.6,29.58
1678.6,468,968,True,8.6,29.58
1678.65,477,968,True,8.6,29.58
1678.7,486,968,True,8.6,29.58
1678.75,495,968,True,8.6,29.59
1678.8,504,968,True,8.6,29.59
1678.85,513,968,True,8.6,29.59
1678.9,522,968,True,8.6,29.59
1678.95,531,968,True,8.6,29.59
1679.0,540,968,True,8.6,29.59
1679.05,549,968,True,8.6,29.59
1679.1,558,968,True,8.6,29.59
1679.15,567,968,True,8.6,29.59
1679.2,576,968,True,8.6,29.59
1679.25,585,968,True,8.6,29.59
1679.3,594,968,True,8.6,29.59
1679.35,603,968,True,8.6,29.59
1679.4,612,968,True,8.6,29.59
1679.45,621,968,True,8.6,29.59
1679.5,630,968,True,8.6,29.59
1679.55,639,968,True,8.6,29.59
1679.6,648,968,True,8.6,29.6
1679.65,657,968,True,8.6,29.6
1679.7,666,968,True,8.6,29.6
1679.75,675,968,True,8.6,29.6
1679.8,684,968,True,8.6,29.6
1679.85,693,968,True,8.6,29.6
1679.9,702,968,True,8.6,29.6
1679.95,711,968,True,8.6,29.6
1680.0,0,1011,False,8.6,29.6
1680.05,0,1011,False,8.6,29.6
1680.1,0,1011,False,8.6,29.6
1680.15,0,1011,False,8.6,29.6
1680.2,0,1011,False,8.6,29.6
1680.25,0,1011,False,8.6,29.6
1680.3,0,1011,False,8.6,29.6
1680.35,0,1011,False,8.6,29.6
1680.4,0,1011,False,8.6,29.6
1680.45,0,1011,False,8.6,29.61
1680.5,0,1011,False,8.6,29.61
1680.55,0,1011,False,8.6,29.61
1680.6,0,1011,False,8.6,29.61
1680.65,0,1011,False,8.6,29.61
1680.7,0,1011,False,8.6,29.61
1680.75,0,1011,False,8.6,29.61
1680.8,0,1011,False,8.6,29.61
1680.85,0,1011,False,8.6,29.61
1680.9,0,1011,False,8.6,29.61
1680.95,0,1011,False,8.6,29.61
1681.0,0,1011,False,8.6,29.61
1681.05,0,1011,False,8.6,29.61
1681.1,0,1011,False,8.6,29.61
1681.15,0,1011,False,8.6,29.61
1681.2,0,1011,False,8.6,29.61
1681.25,0,1011,False,8.6,29.61
1681.3,0,1011,False,8.6,29.62
1681.35,0,1011,False,8.6,29.62
1681.4,0,1011,False,8.6,29.62
1681.45,0,1011,False,8.6,29.62
1681.5,0,1011,False,8.6,29.62
1681.55,0,1011,False,8.6,29.62
1681.6,0,1011,False,8.6,29.62
1681.65,0,1011,False,8.6,29.62
1681.7,0,1011,False,8.6,29.62
1681.75,0,1011,False,8.6,29.62
1681.8,0,1011,False,8.6,29.62
1681.85,0,1011,False,8.6,29.62
1681.9,0,1011,False,8.6,29.62
1681.95,0,1011,False,8.6,29.62
1682.0,0,1011,True,8.6,29.62
1682.05,9,1011,True,8.6,29.62
1682.1,18,1011,True,8.6,29.62
1682.15,27,1011,True,8.6,29.63
1682.2,36,1011,True,8.6,29.63
1682.25,45,1011,True,8.6,29.63
1682.3,54,1011,True,8.6,29.63
1682.35,63,1011,True,8.6,29.63
1682.4,72,1011,True,8.6,29.63
1682.45,81,1011,True,8.6,29.63
1682.5,90,1011,True,8.6,29.63
1682.55,99,1011,True,8.6,29.63
1682.6,108,1011,True,8.6,29.63
1682.65,117,1011,True,8.6,29.63
1682.7,126,1011,True,8.6,29.63
1682.75,135,1011,True,8.6,29.63
1682.8,144,1011,True,8.6,29.63
1682.85,153,1011,True,8.6,29.63
1682.9,162,1011,True,8.6,29.63
1682.95,171,1011,True,8.6,29.63
1683.0,180,1011,True,8.6,29.64
1683.05,189,1011,True,8.6,29.64
1683.1,198,1011,True,8.6,29.64
1683.15,207,1011,True,8.6,29.64
1683.2,216,1011,True,8.6,29.64
1683.25,225,1011,True,8.6,29.64
1683.3,234,1011,True,8.6,29.64
1683.35,243,1011,True,8.6,29.64
1683.4,252,1011,True,8.6,29.64
1683.45,261,1011,True,8.6,29.64
1683.5,270,1011,True,8.6,29.64
1683.55,279,1011,True,8.6,29.64
1683.6,288,1011,True,8.6,29.64
1683.65,297,1011,True,8.6,29.64
1683.7,306,1011,True,8.6,29.64
1683.75,315,1011,True,8.6,29.64
1683.8,324,1011,True,8.6,29.64
1683.85,333,1011,True,8.6,29.64
1683.9,342,1011,True,8.6,29.65
1683.95,351,1011,True,8.6,29.65
1684.0,360,1011,True,8.6,29.65
1684.05,369,1011,True,8.6,29.65
1684.1,378,1011,True,8.6,29.65
1684.15,387,1011,True,8.6,29.65
1684.2,396,1011,True,8.6,29.65
1684.25,405,1011,True,8.6,29.65
1684.3,414,1011,True,8.6,29.65
1684.35,423,1011,True,8.6,29.65
1684.4,432,1011,True,8.6,29.65
1684.45,441,1011,True,8.6,29.65
1684.5,450,1011,True,8.6,29.65
1684.55,459,1011,True,8.6,29.65
1684.6,468,1011,True,8.6,29.65
1684.65,477,1011,True,8.6,29.65
1684.7,486,1011,True,8.6,29.65
1684.75,495,1011,True,8.6,29.66
1684.8,504,1011,True,8.6,29.66
1684.85,513,1011,True,8.6,29.66
1684.9,522,1011,True,8.6,29.66
1684.95,531,1011,True,8.6,29.66
1685.0,540,1011,True,8.6,29.66
1685.05,549,1011,True,8.6,29.66
1685.1,558,1011,True,8.6,29.66
1685.15,567,1011,True,8.6,29.66
1685.2,576,1011,True,8.6,29.66
1685.25,585,1011,True,8.6,29.66
1685.3,594,1011,True,8.6,29.66
1685.35,603,1011,True,8.6,29.66
1685.4,612,1011,True,8.6,29.66
1685.45,621,1011,True,8.6,29.66
1685.5,630,1011,True,8.6,29.66
1685.55,639,1011,True,8.6,29.66
1685.6,648,1011,True,8.6,29.67
1685.65,657,1011,True,8.6,29.67
1685.7,666,1011,True,8.6,29.67
1685.75,675,1011,True,8.6,29.67
1685.8,684,1011,True,8.6,29.67
1685.85,693,1011,True,8.6,29.67
1685.9,702,1011,True,8.6,29.67
1685.95,711,1011,True,8.6,29.67
1686.0,0,984,False,8.59,29.67
1686.05,0,984,False,8.59,29.67
1686.1,0,984,False,8.59,29.67
1686.15,0,984,False,8.59,29.67
1686.2,0,984,False,8.59,29.67
1686.25,0,984,False,8.59,29.67
1686.3,0,984,False,8.59,29.67
1686.35,0,984,False,8.59,29.67
1686.4,0,984,False,8.59,29.67
1686.45,0,984,False,8.59,29.68
1686.5,0,984,False,8.59,29.68
1686.55,0,984,False,8.59,29.68
1686.6,0,984,False,8.59,29.68
1686.65,0,984,False,8.59,29.68
1686.7,0,984,False,8.59,29.68
1686.75,0,984,False,8.59,29.68
1686.8,0,984,False,8.59,29.68
1686.85,0,984,False,8.59,29.68
1686.9,0,984,False,8.59,29.68
1686.95,0,984,False,8.59,29.68
1687.0,0,984,False,8.59,29.68
1687.05,0,984,False,8.59,29.68
1687.1,0,984,False,8.59,29.68
1687.15,0,984,False,8.59,29.68
1687.2,0,984,False,8.59,29.68
1687.25,0,984,False,8.59,29.68
1687.3,0,984,False,8.59,29.69
1687.35,0,984,False,8.59,29.69
1687.4,0,984,False,8.59,29.69
1687.45,0,984,False,8.59,29.69
1687.5,0,984,False,8.59,29.69
1687.55,0,984,False,8.59,29.69
1687.6,0,984,False,8.59,29.69
1687.65,0,984,False,8.59,29.69
1687.7,0,984,False,8.59,29.69
1687.75,0,984,False,8.59,29.69
1687.8,0,984,False,8.59,29.69
1687.85,0,984,False,8.59,29.69
1687.9,0,984,False,8.59,29.69
1687.95,0,984,False,8.59,29.69
1688.0,0,984,True,8.59,29.69
1688.05,9,984,True,8.59,29.69
1688.1,18,984,True,8.59,29.69
1688.15,27,984,True,8.59,29.7
1688.2,36,984,True,8.59,29.7
1688.25,45,984,True,8.59,29.7
1688.3,54,984,True,8.59,29.7
1688.35,63,984,True,8.59,29.7
1688.4,72,984,True,8.59,29.7
1688.45,81,984,True,8.59,29.7
1688.5,90,984,True,8.59,29.7
1688.55,99,984,True,8.59,29.7
1688.6,108,984,True,8.59,29.7
1688.65,117,984,True,8.59,29.7
1688.7,126,984,True,8.59,29.7
1688.75,135,984,True,8.59,29.7
1688.8,144,984,True,8.59,29.7
1688.85,153,984,True,8.59,29.7
1688.9,162,984,True,8.59,29.7
1688.95,171,984,True,8.59,29.7
1689.0,180,984,True,8.59,29.7
1689.05,189,984,True,8.59,29.71
1689.1,198,984,True,8.59,29.71
1689.15,207,984,True,8.59,29.71
1689.2,216,984,True,8.59,29.71
1689.25,225,984,True,8.59,29.71
1689.3,234,984,True,8.59,29.71
1689.35,243,984,True,8.59,29.71
1689.4,252,984,True,8.59,29.71
1689.45,261,984,True,8.59,29.71
1689.5,270,984,True,8.59,29.71
1689.55,279,984,True,8.59,29.71
1689.6,288,984,True,8.59,29.71
1689.65,297,984,True,8.59,29.71
1689.7,306,984,True,8.59,29.71
1689.75,315,984,True,8.59,29.71
1689.8,324,984,True,8.59,29.71
1689.85,333,984,True,8.59,29.71
1689.9,342,984,True,8.59,29.72
1689.95,351,984,True,8.59,29.72
1690.0,360,984,True,8.59,29.72
1690.05,369,984,True,8.59,29.72
1690.1,378,984,True,8.59,29.72
1690.15,387,984,True,8.59,29.72
1690.2,396,984,True,8.59,29.72
1690.25,405,984,True,8.59,29.72
1690.3,414,984,True,8.59,29.72
1690.35,423,984,True,8.59,29.72
1690.4,432,984,True,8.59,29.72
1690.45,441,984,True,8.59,29.72
1690.5,450,984,True,8.59,29.72
1690.55,459,984,True,8.59,29.72
1690.6,468,984,True,8.59,29.72
1690.65,477,984,True,8.59,29.72
1690.7,486,984,True,8.59,29.72
1690.75,495,984,True,8.59,29.73
1690.8,504,984,True,8.59,29.73
1690.85,513,984,True,8.59,29.73
1690.9,522,984,True,8.59,29.73
1690.95,531,984,True,8.59,29.73
1691.0,540,984,True,8.59,29.73
1691.05,549,984,True,8.59,29.73
1691.1,558,984,True,8.59,29.73
1691.15,567,984,True,8.59,29.73
1691.2,576,984,True,8.59,29.73
1691.25,585,984,True,8.59,29.73
1691.3,594,984,True,8.59,29.73
1691.35,603,984,True,8.59,29.73
1691.4,612,984,True,8.59,29.73
1691.45,621,984,True,8.59,29.73
1691.5,630,984,True,8.59,29.73
1691.55,639,984,True,8.59,29.73
1691.6,648,984,True,8.59,29.74
1691.65,657,984,True,8.59,29.74
1691.7,666,984,True,8.59,29.74
1691.75,675,984,True,8.59,29.74
1691.8,684,984,True,8.59,29.74
1691.85,693,984,True,8.59,29.74
1691.9,702,984,True,8.59,29.74
1691.95,711,984,True,8.59,29.74
1692.0,0,1008,False,8.59,29.74
1692.05,0,1008,False,8.59,29.74
1692.1,0,1008,False,8.59,29.74
1692.15,0,1008,False,8.59,29.74
1692.2,0,1008,False,8.59,29.74
1692.25,0,1008,False,8.59,29.74
1692.3,0,1008,False,8.59,29.74
1692.35,0,1008,False,8.59,29.74
1692.4,0,1008,False,8.59,29.74
1692.45,0,1008,False,8.59,29.75
1692.5,0,1008,False,8.59,29.75
1692.55,0,1008,False,8.59,29.75
1692.6,0,1008,False,8.59,29.75
1692.65,0,1008,False,8.59,29.75
1692.7,0,1008,False,8.59,29.75
1692.75,0,1008,False,8.59,29.75
1692.8,0,1008,False,8.59,29.75
1692.85,0,1008,False,8.59,29.75
1692.9,0,1008,False,8.59,29.75
1692.95,0,1008,False,8.59,29.75
1693.0,0,1008,False,8.59,29.75
1693.05,0,1008,False,8.59,29.75
1693.1,0,1008,False,8.59,29.75
1693.15,0,1008,False,8.59,29.75
1693.2,0,1008,False,8.59,29.75
1693.25,0,1008,False,8.59,29.75
1693.3,0,1008,False,8.59,29.76
1693.35,0,1008,False,8.59,29.76
1693.4,0,1008,False,8.59,29.76
1693.45,0,1008,False,8.59,29.76
1693.5,0,1008,False,8.59,29.76
1693.55,0,1008,False,8.59,29.76
1693.6,0,1008,False,8.59,29.76
1693.65,0,1008,False,8.59,29.76
1693.7,0,1008,False,8.59,29.76
1693.75,0,1008,False,8.59,29.76
1693.8,0,1008,False,8.59,29.76
1693.85,0,1008,False,8.59,29.76
1693.9,0,1008,False,8.59,29.76
1693.95,0,1008,False,8.59,29.76
1694.0,0,1008,True,8.59,29.76
1694.05,9,1008,True,8.59,29.76
1694.1,18,1008,True,8.59,29.76
1694.15,27,1008,True,8.59,29.77
1694.2,36,1008,True,8.59,29.77
1694.25,45,1008,True,8.59,29.77
1694.3,54,1008,True,8.59,29.77
1694.35,63,1008,True,8.59,29.77
1694.4,72,1008,True,8.59,29.77
1694.45,81,1008,True,8.59,29.77
1694.5,90,1008,True,8.59,29.77
1694.55,99,1008,True,8.59,29.77
1694.6,108,1008,True,8.59,29.77
1694.65,117,1008,True,8.59,29.77
1694.7,126,1008,True,8.59,29.77
1694.75,135,1008,True,8.59,29.77
1694.8,144,1008,True,8.59,29.77
1694.85,153,1008,True,8.59,29.77
1694.9,162,1008,True,8.59,29.77
1694.95,171,1008,True,8.59,29.77
1695.0,180,1008,True,8.59,29.77
1695.05,189,1008,True,8.59,29.78
1695.1,198,1008,True,8.59,29.78
1695.15,207,1008,True,8.59,29.78
1695.2,216,1008,True,8.59,29.78
1695.25,225,1008,True,8.59,29.78
1695.3,234,1008,True,8.59,29.78
1695.35,243,1008,True,8.59,29.78
1695.4,252,1008,True,8.59,29.78
1695.45,261,1008,True,8.59,29.78
1695.5,270,1008,True,8.59,29.78
1695.55,279,1008,True,8.59,29.78
1695.6,288,1008,True,8.59,29.78
1695.65,297,1008,True,8.59,29.78
1695.7,306,1008,True,8.59,29.78
1695.75,315,1008,True,8.59,29.78
1695.8,324,1008,True,8.59,29.78
1695.85,333,1008,True,8.59,29.78
1695.9,342,1008,True,8.59,29.79
1695.95,351,1008,True,8.59,29.79
1696.0,360,1008,True,8.59,29.79
1696.05,369,1008,True,8.59,29.79
1696.1,378,1008,True,8.59,29.79
1696.15,387,1008,True,8.59,29.79
1696.2,396,1008,True,8.59,29.79
1696.25,405,1008,True,8.59,29.79
1696.3,414,1008,True,8.59,29.79
1696.35,423,1008,True,8.59,29.79
1696.4,432,1008,True,8.59,29.79
1696.45,441,1008,True,8.59,29.79
1696.5,450,1008,True,8.59,29.79
1696.55,459,1008,True,8.59,29.79
1696.6,468,1008,True,8.59,29.79
1696.65,477,1008,True,8.59,29.79
1696.7,486,1008,True,8.59,29.79
1696.75,495,1008,True,8.59,29.8
1696.8,504,1008,True,8.59,29.8
1696.85,513,1008,True,8.59,29.8
1696.9,522,1008,True,8.59,29.8
1696.95,531,1008,True,8.59,29.8
1697.0,540,1008,True,8.59,29.8
1697.05,549,1008,True,8.59,29.8
1697.1,558,1008,True,8.59,29.8
1697.15,567,1008,True,8.59,29.8
1697.2,576,1008,True,8.59,29.8
1697.25,585,1008,True,8.59,29.8
1697.3,594,1008,True,8.59,29.8
1697.35,603,1008,True,8.59,29.8
1697.4,612,1008,True,8.59,29.8
1697.45,621,1008,True,8.59,29.8
1697.5,630,1008,True,8.59,29.8
1697.55,639,1008,True,8.59,29.8
1697.6,648,1008,True,8.59,29.81
1697.65,657,1008,True,8.59,29.81
1697.7,666,1008,True,8.59,29.81
1697.75,675,1008,True,8.59,29.81
1697.8,684,1008,True,8.59,29.81
1697.85,693,1008,True,8.59,29.81
1697.9,702,1008,True,8.59,29.81
1697.95,711,1008,True,8.59,29.81
1698.0,0,989,False,8.59,29.81
1698.05,0,989,False,8.58,29.81
1698.1,0,989,False,8.58,29.81
1698.15,0,989,False,8.58,29.81
1698.2,0,989,False,8.58,29.81
1698.25,0,989,False,8.58,29.81
1698.3,0,989,False,8.58,29.81
1698.35,0,989,False,8.58,29.81
1698.4,0,989,False,8.58,29.81
1698.45,0,989,False,8.58,29.82
1698.5,0,989,False,8.58,29.82
1698.55,0,989,False,8.58,29.82
1698.6,0,989,False,8.58,29.82
1698.65,0,989,False,8.58,29.82
1698.7,0,989,False,8.58,29.82
1698.75,0,989,False,8.58,29.82
1698.8,0,989,False,8.58,29.82
1698.85,0,989,False,8.58,29.82
1698.9,0,989,False,8.58,29.82
1698.95,0,989,False,8.58,29.82
1699.0,0,989,False,8.58,29.82
1699.05,0,989,False,8.58,29.82
1699.1,0,989,False,8.58,29.82
1699.15,0,989,False,8.58,29.82
1699.2,0,989,False,8.58,29.82
1699.25,0,989,False,8.58,29.82
1699.3,0,989,False,8.58,29.83
1699.35,0,989,False,8.58,29.83
1699.4,0,989,False,8.58,29.83
1699.45,0,989,False,8.58,29.83
1699.5,0,989,False,8.58,29.83
1699.55,0,989,False,8.58,29.83
1699.6,0,989,False,8.58,29.83
1699.65,0,989,False,8.58,29.83
1699.7,0,989,False,8.58,29.83
1699.75,0,989,False,8.58,29.83
1699.8,0,989,False,8.58,29.83
1699.85,0,989,False,8.58,29.83
1699.9,0,989,False,8.58,29.83
1699.95,0,989,False,8.58,29.83
1700.0,0,989,True,8.58,29.83
1700.05,9,989,True,8.58,29.83
1700.1,18,989,True,8.58,29.83
1700.15,27,989,True,8.58,29.84
1700.2,36,989,True,8.58,29.84
1700.25,45,989,True,8.58,29.84
1700.3,54,989,True,8.58,29.84
1700.35,63,989,True,8.58,29.84
1700.4,72,989,True,8.58,29.84
1700.45,81,989,True,8.58,29.84
1700.5,90,989,True,8.58,29.84
1700.55,99,989,True,8.58,29.84
1700.6,108,989,True,8.58,29.84
1700.65,117,989,True,8.58,29.84
1700.7,126,989,True,8.58,29.84
1700.75,135,989,True,8.58,29.84
1700.8,144,989,True,8.58,29.84
